"Article ID";"Published date";"Headline";"Url";"Outlet Name";"Author Name";"Country";"Language";"Impressions";"Shares";"Coded"
"54ada48a5e44d2c3e2e177545b092f8088596190a15f2639db1e4f036ea92d4e6eb0ff42af1c7d055a0dec66a95d1d4d1ac02220382b9724c6efab2d27518186";"2023-09-20 12:21:00";"IPM y Trend Micro lanzan Virtual Patching para proteger los sistemas de Windows Server 2012 tras el fin del soporte";"https://www.lanacion.com.ar/agencias/ipm-y-trend-micro-lanzan-virtual-patching-para-proteger-los-sistemas-de-windows-server-2012-tras-el-nid20092023/";"lanacion.com.ar";"Journalist Unknown";"Argentina";"es";"1095407";"0";"2"
"4ee0e50037f9ce05513d89ed09dbd7c89ab2d55086d22863b6e8c70e17b5b784eb793745f8de03e8b77b52ad89108f34dbcdba56a3b84a8c685190617f90b9b0";"2023-07-14 06:17:00";"Hackeo al Pentágono y el Gobierno de Estados Unidos: cómo fue el ataque y qué se sabe sobre el grupo Storm-0558";"https://www.clarin.com/tecnologia/hackeo-pentagono-gobierno-unidos-ataque-sabe-grupo-storm-0558_0_On64uuXshz.html";"clarin.com";"Juan Brodersen";"Argentina";"es";"1110714";"3";"2"
"b394434bde038867abc2527b053189126eb3e94cd9c34700d1564c1e480497d6e39d79b136067ceb1942ddc4770962da7c9f5a02c1918439beee109b6374fbed";"2023-09-11 04:21:00";"Microsoft pone fin a las actualizaciones de &apos;software&apos; del móvil plegable Surface Duo";"https://www.lanacion.com.ar/agencias/microsoft-pone-fin-a-las-actualizaciones-de-apossoftwareapos-del-movil-plegable-surface-duo-nid11092023/";"lanacion.com.ar";"Journalist Unknown";"Argentina";"es";"1095407";"0";"2"
"4b7c056aed6d6cf191e74c2fe5236b192696f5ea42971f66762aeb0bd034db90c5cb3496c5404085834cf54a64322ce79d94cfa86a9a578ff910928ae87cdce2";"2023-09-28 20:53:00";"Hackers chinos robaron 60.000 correos al Departamento de Estado de EE.UU.";"https://www.lanacion.com.ar/el-mundo/hackers-chinos-robaron-60000-correos-al-departamento-de-estado-de-eeuu-nid28092023/";"lanacion.com.ar";"unknown journalist";"Argentina";"es";"1095407";"2";"2"
"733b8d599bbf09fedf94a72eef4e96e2902632a4a233ce0c957465ebfcfd98838f89f1b93e11c901013ce66b08b1b80a53516c28e66ece1f0a25ce19930c932a";"2023-08-26 13:04:39";"Pantalla azul en Windows 11: cómo solucionar el error";"https://www.infobae.com/tecno/2023/08/26/pantalla-azul-en-windows-11-como-solucionar-el-error/";"infobae.com";"Juan Ríos";"Argentina";"es";"1529212";"17";"2"
"0c62cc60dd91f767f3c98e66d31b74d1acfa3edd6aff83e77096f74faed021f6cfbaddbbc76cbdf5f465422c4bb837886bf8759442eab9387b520de825d24a6e";"2023-07-12 14:40:00";"Hackers en China accedieron a emails del Pentágono y del gobierno, dice EEUU";"https://www.lanacion.com.ar/agencias/hackers-en-china-accedieron-a-emails-del-pentagono-y-del-gobierno-dice-eeuu-nid12072023/";"lanacion.com.ar";"unknown journalist";"Argentina";"es";"998020";"0";"2"
"218b209823e920c690e8f14739c8b6cacb03307b773477a8377a2049004682de4a3d37d37e26caa661f58710d4a574205ab02c51f5379781cfaf1b029714a86e";"2023-08-03 08:01:00";"Empezó su negocio con US$ 3000 y hoy factura más de US$ 20 millones: la historia del emprendedor argentino que se adelantó a su tiempo";"https://www.forbesargentina.com/negocios/empezo-su-negocio-us-3000-hoy-factura-mas-us-20-millones-historia-emprendedor-argentino-adelanto-su-tiempo-n38312";"forbesargentina.com";"Laura Mafud";"Argentina";"es";"18077";"3";"2"
"7755dee7398314dd92806843a49da5933733bdba5762b4eeb29234b9ef75514000aa2fc531442021dbf639b5d1849cbf1c8bcc11b224a4e37428e831d86c2e17";"2023-09-09 11:13:57";"Microsoft explica cómo ciberdelincuentes robaron su firma de correo electrónico para espiar funcionarios de Estados Unidos";"https://www.infobae.com/tecno/2023/09/09/microsoft-explica-como-ciberdelincuentes-robaron-su-firma-de-correo-electronico-para-espiar-funcionarios-de-estados-unidos/";"infobae.com";"Juan Ríos";"Argentina";"es";"1529212";"11";"2"
"a3b8424fa06444c3cf2ede779867d84f74c370c19ffd87cf690f015e4deb3e0a556ed27f7e9b168d947ad68616183bde713a7882949cfb89cec81f1a72b4dccd";"2023-09-06 17:04:53";"Dos formas de pasar las contraseñas de Wifi, de un computador a otro";"https://www.infobae.com/tecno/2023/09/06/dos-formas-de-pasar-las-contrasenas-de-wifi-de-un-computador-a-otro/";"infobae.com";"Juan Ríos";"Argentina";"es";"1529212";"11";"2"
"3ea2439fd978f53c8bcfe24f646da2bb3b1a5065be867c71b27aaf2c003a396d0e173596ae5131158df2720b31fe3cea1ac6c327f77f19607aebeb74e2524698";"2023-09-27 06:10:00";"Amazon da un golpe en la mesa de la IA e invierte US$ 4.000 millones en Anthropic, fundada por exempleados de OpenAI";"https://www.forbesargentina.com/innovacion/amazon-da-golpe-mesa-ia-e-invierte-us-4000-millones-anthropic-fundada-exempleados-openai-n41404";"forbesargentina.com";"Pablo Wahnon";"Argentina";"es";"18077";"5";"2"
