"Article ID";"Published date";"Headline";"Url";"Outlet Name";"Author Name";"Country";"Language";"Impressions";"Shares";"Coded"
"b35709d7eb3a87e12561c44d55805b2589eca688155dd50ab7f736ae6e9da62c278edaee56d2638ab66ad75b355d3eb042ff37cfd25b0abb83f66c774863e242";"2023-10-18 15:10:00";"Rimini Street anuncia servicios de soporte, gestión y consultoría para Salesforce® ClickSoftware con el fin de ampliar la vida útil y el valor de las implementaciones de los clientes más allá del 31 de diciembre de 2023…";"https://www.lanacion.com.ar/agencias/rimini-street-anuncia-servicios-de-soporte-gestion-y-consultoria-para-salesforce-clicksoftware-con-nid18102023/";"lanacion.com.ar";"unknown journalist";"Argentina";"es";"1095407";"0";"2"
"0242c1580aff244f5e7de95a639dfac0f368cab4b14092f9bd37f58b7896438454dc0c23cdf71dff957b83e7c34eb12ad7c0fca5adfa2cfa825dd3bbaeac0519";"2023-10-05 01:00:00";"Produtividade alinhada com bem-estar: as novas metas dos CIOs";"https://exame.com/revista-exame/as-novas-metas-dos-cios/";"exame.com";"Daniel Salles";"Brazil";"pt";"277677";"0";"2"
"36ce76b8b97657a5f59d919913b42de03de796f4e318afa012b60808a11a60daebbb49546afa324e98bcf5503bfc083758b8937368442bcee4c4c4c4fe23b787";"2023-10-19 11:35:38";"Meltwater Winter Product Release delivers greater impact with faster time to value, better analytics and continuous rollout of generative AI capabilities";"https://financialpost.com/globe-newswire/meltwater-winter-product-release-delivers-greater-impact-with-faster-time-to-value-better-analytics-and-continuous-rollout-of-generative-ai-capabilities";"financialpost.com";"Journalist Unknown";"Canada";"en";"95625";"0";"2"
"5711914c77b5fc189f166967d6ca91ca96a007b668c175cffe8f7b0ae5eb0faa1343daab4fbb5e950dbc712d30742ca9515f255f2b5ca6e912fe3626a6c1cdcd";"2023-10-26 11:19:00";"What’s new in fintech?";"https://www.advisor.ca/practice/technology/whats-new-in-fintech/";"advisor.ca";"Maddie Johnson";"Canada";"en";"16416";"0";"2"
"fa0a9e918d727bb769a8bebd9095828752166c4f7bf2a8b72e21e877de336be845124f8ba8852f1081721f649944ffccc0fc2788c785e7f5055780a9370eaa90";"2023-07-19 07:30:00";"Deloitte, Salesforce e AT&T anunciam solução para gerenciamento de sustentabilidade";"https://inforchannel.com.br/2023/07/19/deloitte-salesforce-e-att-anunciam-solucao-para-gerenciamento-de-sustentabilidade/";"inforchannel.com.br";"unknown journalist";"Brazil";"pt";"7442";"0";"2"
"01dabdbda8800986d807c51a13d584e209a48939627d0b3c15108fa94beabfe2066835761d2342b8e10467a26b5f3c31469bb712bd720ce614d70446bf996a3d";"2023-10-24 13:30:00";"Salesforce anuncia plataforma de CRM para as áreas farmacêutica e médica";"https://inforchannel.com.br/2023/10/24/salesforce-anuncia-plataforma-de-crm-para-as-areas-farmaceutica-e-medica/";"inforchannel.com.br";"unknown journalist";"Brazil";"pt";"8194";"1";"2"
"d8c2d212c4c846d1264c123a46a6f04f517cddf761a664d3306ef40ebecc01bea70aff90c0844df95e286f18d414ee5b3a821fa5d77bb1cc35554eae1be75372";"2023-09-28 03:55:15";"Salesforce realizó su evento Dreamforce que generó US$89,3 millones en negocios";"https://www.larepublica.co/empresas/salesforce-realizo-su-evento-dreamforce-que-genero-us-89-3-millones-en-negocios-3715416";"larepublica.co";"Erika Viviana Ruiz";"Colombia";"es";"78563";"2";"2"
"061c4f2a1c01452a414267f6f737e0b1ec3f151f3603c4c81bc27b7351be56a10645fc24a982de7d6ba364ac165b15a7ea128573118a0404bf461b43ae619817";"2023-10-21 04:30:02";"Latinoamérica mira todavía con desconfianza la IA, pese a su";"https://listindiario.com/las-mundiales/america/20231021/latinoamerica-mira-todavia-desconfianza-ia-pese-potencial-gigante_778200.html";"listindiario.com";"unknown journalist";"Dominican Republic";"es";"699997";"1";"2"
"428ce11d28b845fef4c6d7dacf2fbac6868c5e4d8cb05c28b468507430f651c3b9b5228f6d6941b9711a872d37cf3ad1ac17dd42d9e2555ea5d34afb22f1eae0";"2023-10-30 06:19:03";"HCLTech to accelerate Banco do Brasil's digital transformation with Salesforce";"https://vancouversun.com/pmn/business-wire-news-releases-pmn/hcltech-to-accelerate-banco-do-brasils-digital-transformation-with-salesforce";"vancouversun.com";"unknown journalist";"Canada";"en";"137359";"0";"2"
"14a82b4e8a6345b8666d764ab2783dc04845bcfc693094ff75e43df16d6f114b276cc60ca174c56b2be4f3e853834fd19b6e37e362b4ffff2b06bb47aef703f9";"2023-10-30 13:00:00";"Banco do Brasil escolhe HCLtech para implementar soluções Salesforce";"https://inforchannel.com.br/2023/10/30/banco-do-brasil-escolhe-hcltech-para-implementar-solucoes-salesforce/";"inforchannel.com.br";"Unknow Jornalist";"Brazil";"pt";"8194";"1";"2"
"187c8a0719b86afbc55bb6e4c6a91d665ac7547e249fb61fb1917e15942330a71fac9438fe232b140801f015ced17384433d4c5c59267f2927e48b74d1f10221";"2023-09-12 11:21:00";"Levio se porte acquéreur de SOLJIT et élargit ainsi son offre de services | Direction Informatique - Actualités";"https://www.directioninformatique.com/levio-se-porte-acquereur-de-soljit-et-elargit-ainsi-son-offre-de-services/101476";"directioninformatique.com";"unknown journalist";"Canada";"fr";"7927";"0";"2"
"0ba3aa423f24f3b57da9058b44cee395160e1cf59e45eb8b393ef35d76e8ba65273b444101a7bf2f0f021bbc5384d262083c133b253f9adbcbfebd19f5512f6b";"2023-10-21 21:14:58";"Latinoamérica mira todavía con desconfianza la IA, pese a su “potencial gigante”";"https://gestion.pe/tecnologia/inteligencia-artificial-latinoamerica-mira-todavia-con-desconfianza-la-ia-pese-a-su-potencial-gigante-ciberseguridad-noticia/";"gestion.pe";"unknown journalist";"Peru";"es";"237291";"3";"2"
"e68bb250233e9e0bd84c26da49d986a31bf27427e3f0fe34c7f999efce360cbcd9d7bc741d33b76bab11c8bb798ca98d14caec91d2415c5d7cdebaad66a4668c";"2023-10-17 09:25:52";"Rimini Street Expands its Salesforce Solutions to Include Rimini Consult™ for Salesforce®";"https://ottawacitizen.com/pmn/business-wire-news-releases-pmn/rimini-street-expands-its-salesforce-solutions-to-include-rimini-consult-for-salesforce";"ottawacitizen.com";"unknown journalist";"Canada";"en";"126922";"0";"2"
