"Article ID";"Published date";"Headline";"Url";"Outlet Name";"Author Name";"Country";"Language";"Impressions";"Shares";"Coded"
"ecfc28885d14de7ed332cbb0ec19021e6d14cfb6311a11175df7a2b71e101f158a879032aa95a38fbce61fd1bbdc647293e8868202865b7c0bfdde0c57490567";"2023-07-18 20:21:03";"Microsoft tendrá una suscripción de IA para empresas por 30 dólares adicionales al mes";"https://www.diariolibre.com/planeta/tecnologia/2023/07/18/microsoft-tendra-una-suscripcion-de-ia-para-empresas/2407144";"diariolibre.com";"unknown journalist";"Dominican Republic";"es";"266708";"0";"2"
"c426f9c1924acb8c1f551b5049afd550775e59cf8339a9668a2412a5f13e0b52924c230b56f0d55e3f149efcaa56329398c04ec575b34419b8eea7ff2f7d3e36";"2023-07-18 11:39:00";"Microsoft 365 Copilot costará a las empresas US$30 al mes";"https://ct.moreover.com/?a=51329032179&p=8vr&v=1&x=479E2qs56VvykAZ5Pudz_Q";"estrategiaynegocios.net";"unknown journalist";"El Salvador";"es";"26019";"0";"2"
"76a9a87382c9c708d9d15a892097f80f7c01fe3bad12982ee64c40873ec4ed3bf6acdcd70d416fe5523e634e5202b033071255f5d4220d5e8647c7eec4ed7645";"2023-09-22 00:00:00";"¿Qué es Dall-E, que Microsoft ofrecerá en su motor de búsqueda Bing?";"https://www.estrategiaynegocios.net/tecnologia-cultura-digital/que-es-dall-e-que-microsoft-ofrecera-en-su-motor-de-busqueda-bing-HI15486526";"estrategiaynegocios.net";"unknown journalist";"El Salvador";"es";"26019";"5";"2"
"89fd12012e6ca04f342fc1e9667157da49dbda4101a2b91363e691f5993fe5a57612b8f102a57294d8aa38abec8f3f72590e60669e0652a5a6cb241bf9e725a7";"2023-09-21 23:23:00";"Empresas podrán empezar a comprar el software 365 Copilot de Microsoft en noviembre";"https://www.estrategiaynegocios.net/empresasymanagement/empresas-podran-empezar-a-comprar-el-software-365-copilot-de-microsoft-en-noviembre-KI15487973";"estrategiaynegocios.net";"Journalist Unknown";"El Salvador";"es";"26019";"17";"2"
"b42bd7e9d7a6996493ace5013d9bf74428dc03ceee8e959c05e4887fdb42218b08438abd06656c3c8fed278ebfea42ef93d1d538c842f2e759298dc7bd04f59a";"2023-08-23 13:21:00";"Microsoft incorpora el popular lenguaje de programación Python a Excel";"https://revistasumma.com/microsoft-incorpora-el-popular-lenguaje-de-programacion-python-a-excel/";"revistasumma.com";"Daniel Rosales";"Costa Rica";"es";"18996";"0";"2"
"d14bf260f9789efb105717c92145fcae791c81ce5e355fe354d2a94e92f5d6bbb1a217e690c0336e9f2213c6747902cc569983bc4b6df26c102db7ea65d705fd";"2023-07-03 08:20:00";"El auge y la caída de Skype";"https://ct.moreover.com/?a=51213311011&p=8vr&v=1&x=URslEbamiKa6BMmTTy_6zg";"estrategiaynegocios.net";"unknown journalist";"El Salvador";"es";"26019";"2";"2"
"aaffdfbc0dc5d5953771151f89a648ee2f5f38dfca32a59f03b0d214d47949df3b6cb8e6a628ca3b9eb419754dd624e9357cdf3fe80a6ff9bd35a7c3a05c044c";"2023-08-16 02:00:00";"Google Drive: Cómo proteger y encriptar los datos almacenados";"https://www.estrategiaynegocios.net/tecnologia-cultura-digital/google-drive-como-proteger-y-encriptar-los-datos-almacenados-CE14898486";"estrategiaynegocios.net";"unknown journalist";"El Salvador";"es";"26019";"3";"2"
"e68edb708e6d6673207f84b3b4e04d0fa7a1aaa6ebab8644c417f962055014ec852e488ee1afd3fb008441bc0fbcaf8797d412af8e4ac005e31220adcb96f4cf";"2023-07-27 12:11:55";"La CE investiga a Microsoft por vincular Teams a los programas Office y Microsft 365";"https://elnuevodiario.com.do/la-ce-investiga-a-microsoft-por-vincular-teams-a-los-programas-office-y-microsft-365/";"elnuevodiario.com.do";"unknown journalist";"Dominican Republic";"es";"54805";"0";"2"
"99fb4c0e8ab84613b2ad10829c6f9b5a6fcdd133a9a9674a146ed57660caa4137e6eddbb97b18f1193a6631e3770c4e7607014f7b2d2af25c19dbf5ca8449f36";"2023-07-28 02:53:38";"La Unión Europea abre una pesquisa contra Microsoft";"https://listindiario.com/las-mundiales/20230728/union-europea-abre-pesquisa-microsoft_765530.html";"listindiario.com";"Listin Diario";"Dominican Republic";"es";"699997";"0";"2"
"093b930cac73365207c3164c026b495091684c8f961ad485549ffb96a58a7867795319a7dcc3ca35fc0a17d0562c34d6aaca88cc3cdbce66b47bdf6628e6c0fc";"2023-08-22 16:29:43";"Microsoft incorpora el popular lenguaje de programación Python a Excel – El Nuevo Diario (República Dominicana)";"https://elnuevodiario.com.do/microsoft-incorpora-el-popular-lenguaje-de-programacion-python-a-excel/";"elnuevodiario.com.do";"unknown journalist";"Dominican Republic";"es";"54805";"0";"2"
"4e7bf07ac571a8d858fccf3097b5682bff5a5f1484a1f471d8e83230698b5421d8dfdd28afc840fcddd72a55352ca5e9bcbdbf0c870fbbe7ae5157b0670f52f7";"2023-07-27 02:43:16";"Lanzan el primer maquillaje para reuniones virtuales";"https://www.elnuevodia.com/magacin/belleza/notas/lanzan-el-primer-maquillaje-para-reuniones-virtuales/";"elnuevodia.com";"unknown journalist";"Puerto Rico";"es";"264700";"21";"2"
"284c7d2459c50b40125e84dfffe66c41e6bbf8fcbfaf846479f2c8dd92c8566f8c6a1d63ecbf5c505460c3f581b93887d71f17cee3cd429ea94781c777dd2c9d";"2023-10-29 19:36:30";"Microsoft Word cumple 40 años: así surgió el procesador de textos más popular";"https://www.diariolibre.com/planeta/tecnologia/2023/10/29/microsoft-word-cumple-40-anos/2507695";"diariolibre.com";"unknown journalist";"Dominican Republic";"es";"266708";"1";"2"
"d8688b72fb7a282aa0102c0172d8b8eccac2489ac778d1969e5b18ef1e67c7744fa7416954515eb77072f62d4bd8b45804811d1bdaac1b067bb96b7f5fd82c30";"2023-07-05 02:22:21";"El declive de Skype, la app' de videollamadas favorita de los 2000 ahora eclipsada por Teams, Zoom y Slack";"https://listindiario.com/las-mundiales/20230705/declive-skype-app-videollamadas-favorita-2000-eclipsada-teams-zoom-slack_761988.html";"listindiario.com";"unknown journalist";"Dominican Republic";"es";"699997";"1";"2"
"67edbb25c91326856cc729546f6baaafe977fb5050348bcf3a278f354ea362f92832eab9fe01fdef6b417193cf78894825629d07dc851547bef479148edbbd9a";"2023-07-07 11:00:00";"Cómo usar la inteligencia artificial de Microsoft para escribir correos y organizar notas";"https://ct.moreover.com/?a=51250466800&p=8vr&v=1&x=-mdpPQB3dr7UqUbcMTH3bw";"estrategiaynegocios.net";"unknown journalist";"El Salvador";"es";"26019";"17";"2"
