"Article ID";"Published date";"Headline";"Url";"Outlet Name";"Author Name";"Country";"Language";"Impressions";"Shares";"Coded"
"bb5192ecba6d7d9c836cb276163a899e462e175e817ed3f5d752c24d49de813d92c166149cffce8152204062264a42eab85146e1326cee8bcb1b26d16b6a73c1";"2023-08-07 13:00:00";"Lenovo amplia portfólio de soluções inteligentes com ThinkSmart View Plus";"https://inforchannel.com.br/2023/08/07/lenovo-amplia-portfolio-de-solucoes-inteligentes-com-thinksmart-view-plus/";"inforchannel.com.br";"unknown journalist";"Brazil";"pt";"8194";"0";"2"
"a511144db311f3df1da9fab3660fd6b6bb5e845f13779c701ea80b1cea71aefeaaaca3795cbfe7c9f41188bf00cc4ff2f735f2e035e33d5b69ad86d5c15302bf";"2023-08-25 11:33:00";"Google Agenda reforça a integração com o Outlook na criação de eventos";"https://canaltech.com.br/internet/google-agenda-reforca-a-integracao-com-o-outlook-na-criacao-de-eventos-261110/";"canaltech.com.br";"André Lourenti Magalhães";"Brazil";"pt";"338531";"0";"2"
"73fd6ef6cdfc53dc18c1534e75047beb0f37f65e701a9ac6a6c17dd5f0f3a8fbc10cd77f5965ad809cec9a07bc2e000c5a5c0dbe4eec6a0a26f3878c9f2d887f";"2023-09-15 12:29:14";"Microsoft enfrenta una queja ante la Unión Europea por la conducta de la app Teams";"https://www.larepublica.co/globoeconomia/microsoft-enfrenta-una-queja-formal-ante-la-union-europea-por-la-aplicacion-teams-3705717";"larepublica.co";"unknown journalist";"Colombia";"es";"78563";"2";"2"
"13f693b88a7ba0f852766d2bc71ff377b14f7562a3883cbd1f579cb0de821fca76400d83db54e7d7c601f352fc838a16f9ff5b28ee7a06b5106788d56f37da21";"2023-09-21 08:21:00";"Microsoft 365 Copilot com uso de inteligência artificial ficará disponível em 26 de setembro";"https://istoedinheiro.com.br/microsoft-365-copilot-com-uso-de-inteligencia-artificial-ficara-disponivel-em-26-de-setembro/";"istoedinheiro.com.br";"unknown journalist";"Brazil";"pt";"122995";"0";"2"
"9e588b1e1179d28eb93fd51945cf24c8ee1fe719f030b40b6cdb0088a6c7199810ae7944b32f8effff9b1ec7979c17ff9f63bbd08b5a763f3e23ab4362907be8";"2023-09-22 05:58:00";"Microsoft Copilot, seu parceiro de IA do dia a dia";"https://inforchannel.com.br/2023/09/22/microsoft-copilot-seu-parceiro-de-ia-do-dia-a-dia/";"inforchannel.com.br";"unknown journalist";"Brazil";"pt";"8194";"0";"2"
"6bc3a1d4617aede09d23bd1fdf1cbbc31cf8c6af6a98b54aa5fa9703677fe5e98e0d3542598533020aeddc16d4ba608761b979738334f589bfa592255b07bedd";"2023-07-05 18:30:00";"Como formatar uma palavra ou frase automaticamente no Microsoft Word";"https://olhardigital.com.br/2023/07/05/dicas-e-tutoriais/como-formatar-uma-palavra-ou-frase-automaticamente-no-microsoft-word-2/";"olhardigital.com.br";"Wagner Edwards";"Brazil";"pt";"199756";"19";"2"
"5515e4232070e167c08a3748b5fd5c19027a1f93e5687884975fa461600b87e18936b807f1a6a9125774a297848a19ae116478919b84b58a1088fc5e808257d7";"2023-07-05 09:03:00";"Este truco para tablas de Excel te ahorrará horas de trabajo";"https://ct.moreover.com/?a=51229176699&p=8vr&v=1&x=SnfHxHN0_-IRsFzLQ967JA";"iprofesional.com";"unknown journalist";"Argentina";"es";"136778";"21";"2"
"a9ea586ccdf47036ff2b69c41840949667be8edc052b0c9b5544cd04eaa4c6ce4876d85a507ec063c18946a90fd3490e40eb13480f0a6d87c7f75a1c41352cb9";"2023-08-10 10:59:43";"Este celular se convierte en walkie talkie con Microsoft Teams";"https://www.infobae.com/tecno/2023/08/10/este-celular-se-convierte-en-walkie-talkie-con-microsoft-teams/";"infobae.com";"Juan Ríos";"Argentina";"es";"1529212";"7";"2"
"74d9341bee915b742d5ffe7192b6fd5ecf5b04ac48f7e0d802f0ff89a22ddd97711ac91d49f1cf0f01f51ff787b5a9d67c4b6302df009fd27318f86b67644bfa";"2023-08-02 23:30:00";"Empresa lança maquiagem virtual para quem quer 'fazer bonito' em reuniões por videochamadas";"https://oglobo.globo.com/economia/tecnologia/noticia/2023/08/03/empresa-lanca-maquiagem-virtual-para-quem-quer-fazer-bonito-em-reunioes-por-videochamadas.ghtml";"oglobo.globo.com";"Caroline Nunes";"Brazil";"pt";"1060041";"4";"2"
"014e225279c643f97d34fa99aa8793532d2204b25d1f3d7d8c826cb7e47f9c1eb44b7cad8770399cf04fe64c27f112a09ab67201d5fadaf59cf495ae9b947ba1";"2023-08-31 03:50:00";"Microsoft separará Teams de Office ante investigación de la UE";"https://www.milenio.com/negocios/microsoft-separara-teams-de-office-ante-investigacion-de-la-ue";"milenio.com";"unknown journalist";"Mexico";"es";"615997";"0";"2"
"f11c7d69926f59d3a292587ea127fcb59e18fdacfac9e2be5b88ad2ab41520d7db216fa0d63bb1b9ac0e420e1de4118079ae2c3ddd0d84f3224c720be9a41784";"2023-09-12 15:00:00";"Microsoft presentará una versión fuera de línea de OneDrive";"https://www.enter.co/chips-bits/apps-software/microsoft-presentara-una-version-fuera-de-linea-de-onedrive/";"enter.co";"Alejandra Betancourt";"Colombia";"es";"114077";"3";"2"
"37c81c401f35f0e547f845e7ee79895b32692f56d98934b12657653c119e0f97d2879da4c24255704e6ae37261ccd4e9972658ab299df58854c73a33b619280d";"2023-09-29 06:54:00";"Após update, Xbox limita a 90 dias a vida de capturas feitas por jogadores";"https://www.adrenaline.com.br/games/apos-update-xbox-limita-a-90-dias-a-vida-de-capturas-feitas-por-jogadores/";"adrenaline.com.br";"Felipe Gugelmin";"Brazil";"pt";"43518";"178";"2"
"e358f132c9adc4f38a65af36c371e6e18f80c0534c2d1322d1fe854eaf19b077b10fce69481bdcc5999b00e7a60773e84b27425e81d182f05e507eeb34501a14";"2023-08-07 10:39:15";"5 recursos digitales para ahorrar en este regreso a clases";"https://www.eleconomista.com.mx/empresas/5-recursos-digitales-para-ahorrar-en-este-regreso-a-clases-20230807-0034.html";"eleconomista.com.mx";"unknown journalist";"Mexico";"es";"207936";"4";"2"
"bcfccd7c69e605721167158ec150b1ee62c6770a2a1862d20f902cd25ca550b7c843f7ba372727a236f12ec9743c1866f4e9256eb56d2f0cd8cecce85a4fc2a4";"2023-08-29 19:49:51";"Google revela preço da inteligência artificial Duet, novo recurso do Workspace – Tecnoblog";"https://tecnoblog.net/noticias/2023/08/29/google-revela-preco-da-inteligencia-artificial-duet-novo-recurso-do-workspace/";"tecnoblog.net";"Felipe Freitas";"Brazil";"pt";"175722";"12";"2"
"f16519accf2c795c0201a2ed12373923689c9e447200157bfe292810d7588cb278ac6c2b36c4407cdb836cd868c1f4839cae571f216963f9cc72aebf79c8f5c7";"2023-08-29 14:19:55";"Skype presenta una falla que compromete la seguridad de los usuarios: de qué se trata";"https://www.iproup.com/innovacion/42503-skype-presenta-esta-falla-que-compromete-a-los-usuarios";"iproup.com";"unknown journalist";"Argentina";"es";"7552";"4";"2"
"5a219f206844a77df6e93344fe56265d81525b1251108a285a85c5473568a99ea997900ce2efb3b358e56f0c02f26c8cb102ad0fd72711b8d02da69ba52f8bba";"2023-08-31 10:30:00";"Microsoft anuncia que Teams sale de Microsoft 365 y Office 365 ¿Desde cuándo?";"https://www.enter.co/chips-bits/apps-software/microsoft-anuncia-que-teams-sale-de-microsoft-365-y-office-365-desde-cuando/";"enter.co";"Worthy Irene Urrea";"Colombia";"es";"114077";"41";"2"
"addef6f67b205efdb8424585bb046d93b0935fddf36a015c39a59d843be92a923bf226e73c8e087ad69ec35b2cb336ec2d9c1dad8e13e3299f3e626a7fe62aed";"2023-07-17 10:12:00";"7 perguntas-chave que os CIOs precisam responder antes de se comprometerem com a IA generativa";"https://itforum.com.br/noticias/7-perguntas-chave-cios-ia-generativa/";"itforum.com.br";"Maria Korolov";"Brazil";"pt";"19579";"0";"2"
"7e6fec822a0b05647c2ff5c82aae9e8f19130abb892e1a28d60c4a27ca3bafcc3e2ac0ec9d3349a2807f7568019f99b6fea2db2c2d0989d8cccbc438b3acc735";"2023-07-27 06:52:00";"UE abre investigação contra Microsoft por violar regras de livre concorrência com aplicativo Teams";"https://g1.globo.com/tecnologia/noticia/2023/07/27/ue-abre-investigacao-contra-microsoft-por-praticas-monopolistas-com-o-aplicativo-teams.ghtml";"g1.globo.com";"unknown journalist";"Brazil";"pt";"1988407";"6";"2"
